fpr,tpr
0.0,0.0
0.00029515938606847696,0.0
0.0011806375442739079,0.0
0.0011806375442739079,0.0021598272138228943
0.0017709563164108619,0.0021598272138228943
0.0017709563164108619,0.0032397408207343412
0.0029515938606847697,0.0032397408207343412
0.0029515938606847697,0.004319654427645789
0.004427390791027155,0.004319654427645789
0.004427390791027155,0.005399568034557235
0.005608028335301062,0.005399568034557235
0.005608028335301062,0.008639308855291577
0.00678866587957497,0.008639308855291577
0.00678866587957497,0.009719222462203024
0.007674144037780401,0.009719222462203024
0.007674144037780401,0.01079913606911447
0.007969303423848878,0.01079913606911447
0.007969303423848878,0.012958963282937365
0.012101534828807556,0.012958963282937365
0.012101534828807556,0.01511879049676026
0.014462809917355372,0.01511879049676026
0.014462809917355372,0.016198704103671708
0.01475796930342385,0.016198704103671708
0.01475796930342385,0.0183585313174946
0.01564344746162928,0.0183585313174946
0.01564344746162928,0.020518358531317494
0.016233766233766232,0.020518358531317494
0.016233766233766232,0.02159827213822894
0.016824085005903187,0.02159827213822894
0.016824085005903187,0.02267818574514039
0.01741440377804014,0.02267818574514039
0.01741440377804014,0.023758099352051837
0.02066115702479339,0.023758099352051837
0.02066115702479339,0.024838012958963283
0.021841794569067298,0.024838012958963283
0.021841794569067298,0.02591792656587473
0.022136953955135773,0.02591792656587473
0.022136953955135773,0.028077753779697623
0.023317591499409682,0.028077753779697623
0.023317591499409682,0.029157667386609073
0.023907910271546637,0.029157667386609073
0.023907910271546637,0.03023758099352052
0.024793388429752067,0.03023758099352052
0.024793388429752067,0.032397408207343416
0.025678866587957497,0.032397408207343416
0.025678866587957497,0.03347732181425486
0.025974025974025976,0.03347732181425486
0.025974025974025976,0.035637149028077755
0.026564344746162927,0.035637149028077755
0.026564344746162927,0.0367170626349892
0.02804014167650531,0.0367170626349892
0.02804014167650531,0.03779697624190065
0.03040141676505313,0.03779697624190065
0.03040141676505313,0.04103671706263499
0.030696576151121605,0.04103671706263499
0.030696576151121605,0.04319654427645788
0.030991735537190084,0.04319654427645788
0.030991735537190084,0.04427645788336933
0.03128689492325856,0.04427645788336933
0.03128689492325856,0.04535637149028078
0.03217237308146399,0.04535637149028078
0.03217237308146399,0.047516198704103674
0.03305785123966942,0.047516198704103674
0.03305785123966942,0.04859611231101512
0.0333530106257379,0.04859611231101512
0.0333530106257379,0.04967602591792657
0.03364817001180637,0.04967602591792657
0.03364817001180637,0.05075593952483801
0.03541912632821724,0.05075593952483801
0.03541912632821724,0.05183585313174946
0.03630460448642267,0.05183585313174946
0.03630460448642267,0.052915766738660906
0.0371900826446281,0.052915766738660906
0.0371900826446281,0.05399568034557235
0.03748524203069658,0.05399568034557235
0.03748524203069658,0.0550755939524838
0.03778040141676505,0.0550755939524838
0.03778040141676505,0.056155507559395246
0.03925619834710744,0.056155507559395246
0.03925619834710744,0.05723542116630669
0.03984651711924439,0.05723542116630669
0.03984651711924439,0.05939524838012959
0.04014167650531287,0.05939524838012959
0.04014167650531287,0.061555075593952485
0.04073199527744982,0.061555075593952485
0.04073199527744982,0.06479481641468683
0.04161747343565526,0.06479481641468683
0.04161747343565526,0.06587473002159827
0.04220779220779221,0.06587473002159827
0.04220779220779221,0.06695464362850972
0.04250295159386069,0.06695464362850972
0.04250295159386069,0.06911447084233262
0.04309327036599764,0.06911447084233262
0.04309327036599764,0.07019438444924406
0.04515938606847698,0.07019438444924406
0.04515938606847698,0.07451403887688984
0.047520661157024795,0.07451403887688984
0.047520661157024795,0.07775377969762419
0.048701298701298704,0.07775377969762419
0.048701298701298704,0.07991360691144708
0.049586776859504134,0.07991360691144708
0.049586776859504134,0.08099352051835854
0.051062573789846515,0.08099352051835854
0.051062573789846515,0.08207343412526998
0.05194805194805195,0.08207343412526998
0.05194805194805195,0.08531317494600432
0.052243211334120424,0.08531317494600432
0.052243211334120424,0.08639308855291576
0.0525383707201889,0.08639308855291576
0.0525383707201889,0.08747300215982722
0.05342384887839433,0.08747300215982722
0.05342384887839433,0.09071274298056156
0.05371900826446281,0.09071274298056156
0.05371900826446281,0.091792656587473
0.05401416765053128,0.091792656587473
0.05401416765053128,0.09611231101511879
0.05430932703659976,0.09611231101511879
0.05430932703659976,0.09719222462203024
0.05608028335301062,0.09719222462203024
0.05608028335301062,0.09827213822894168
0.0563754427390791,0.09827213822894168
0.0563754427390791,0.10259179265658748
0.05667060212514758,0.10259179265658748
0.05667060212514758,0.10367170626349892
0.05726092089728453,0.10367170626349892
0.05726092089728453,0.10475161987041037
0.05814639905548996,0.10475161987041037
0.05814639905548996,0.10583153347732181
0.05873671782762692,0.10583153347732181
0.05873671782762692,0.10691144708423327
0.05932703659976387,0.10691144708423327
0.05932703659976387,0.1079913606911447
0.05962219598583235,0.1079913606911447
0.05962219598583235,0.10907127429805616
0.0602125147579693,0.10907127429805616
0.0602125147579693,0.1101511879049676
0.06080283353010626,0.1101511879049676
0.06080283353010626,0.11231101511879049
0.06168831168831169,0.11231101511879049
0.06168831168831169,0.11339092872570194
0.06198347107438017,0.11339092872570194
0.06198347107438017,0.11771058315334773
0.06227863046044864,0.11771058315334773
0.06227863046044864,0.12203023758099352
0.06582054309327037,0.12203023758099352
0.06582054309327037,0.12419006479481641
0.06641086186540732,0.12419006479481641
0.06641086186540732,0.12958963282937366
0.0667060212514758,0.12958963282937366
0.0667060212514758,0.1306695464362851
0.06877213695395513,0.1306695464362851
0.06877213695395513,0.13174946004319654
0.06936245572609209,0.13174946004319654
0.06936245572609209,0.132829373650108
0.070543093270366,0.132829373650108
0.070543093270366,0.13606911447084233
0.07113341204250295,0.13606911447084233
0.07113341204250295,0.13822894168466524
0.07172373081463991,0.13822894168466524
0.07172373081463991,0.13930885529157666
0.07201889020070838,0.13930885529157666
0.07201889020070838,0.14038876889848811
0.07290436835891381,0.14038876889848811
0.07290436835891381,0.14578833693304535
0.07319952774498228,0.14578833693304535
0.07319952774498228,0.14794816414686826
0.07378984651711924,0.14794816414686826
0.07378984651711924,0.1490280777537797
0.07408500590318771,0.1490280777537797
0.07408500590318771,0.15010799136069114
0.0743801652892562,0.15010799136069114
0.0743801652892562,0.1511879049676026
0.07497048406139316,0.1511879049676026
0.07497048406139316,0.15334773218142547
0.07703659976387249,0.15334773218142547
0.07703659976387249,0.15550755939524838
0.07733175914994096,0.15550755939524838
0.07733175914994096,0.16090712742980562
0.07880755608028335,0.16090712742980562
0.07880755608028335,0.16198704103671707
0.07939787485242031,0.16198704103671707
0.07939787485242031,0.16630669546436286
0.0808736717827627,0.16630669546436286
0.0808736717827627,0.17062634989200864
0.08175914994096813,0.17062634989200864
0.08175914994096813,0.1717062634989201
0.0820543093270366,0.1717062634989201
0.0820543093270366,0.17386609071274298
0.08293978748524203,0.17386609071274298
0.08293978748524203,0.17494600431965443
0.08323494687131051,0.17494600431965443
0.08323494687131051,0.1771058315334773
0.08353010625737899,0.1771058315334773
0.08353010625737899,0.17818574514038876
0.08382526564344746,0.17818574514038876
0.08382526564344746,0.17926565874730022
0.08441558441558442,0.17926565874730022
0.08441558441558442,0.18034557235421167
0.08471074380165289,0.18034557235421167
0.08471074380165289,0.18466522678185746
0.08559622195985832,0.18466522678185746
0.08559622195985832,0.18682505399568033
0.08913813459268005,0.18682505399568033
0.08913813459268005,0.1879049676025918
0.08943329397874852,0.1879049676025918
0.08943329397874852,0.1900647948164147
0.09002361275088548,0.1900647948164147
0.09002361275088548,0.19222462203023757
0.09061393152302243,0.19222462203023757
0.09061393152302243,0.19330453563714903
0.09120425029515938,0.19330453563714903
0.09120425029515938,0.19438444924406048
0.0923848878394333,0.19438444924406048
0.0923848878394333,0.19546436285097193
0.09268004722550177,0.19546436285097193
0.09268004722550177,0.19654427645788336
0.09445100354191263,0.19654427645788336
0.09445100354191263,0.19978401727861772
0.09504132231404959,0.19978401727861772
0.09504132231404959,0.20086393088552915
0.09563164108618655,0.20086393088552915
0.09563164108618655,0.2041036717062635
0.10064935064935066,0.2041036717062635
0.10064935064935066,0.20518358531317496
0.1012396694214876,0.20518358531317496
0.1012396694214876,0.20626349892008639
0.10182998819362456,0.20626349892008639
0.10182998819362456,0.20734341252699784
0.10330578512396695,0.20734341252699784
0.10330578512396695,0.2084233261339093
0.1038961038961039,0.2084233261339093
0.1038961038961039,0.20950323974082075
0.10625737898465171,0.20950323974082075
0.10625737898465171,0.21058315334773217
0.10655253837072019,0.21058315334773217
0.10655253837072019,0.21166306695464362
0.10714285714285714,0.21166306695464362
0.10714285714285714,0.21490280777537796
0.10861865407319952,0.21490280777537796
0.10861865407319952,0.2159827213822894
0.10920897284533648,0.2159827213822894
0.10920897284533648,0.21814254859611232
0.11038961038961038,0.21814254859611232
0.11038961038961038,0.22138228941684665
0.1127508854781582,0.22138228941684665
0.1127508854781582,0.2224622030237581
0.11481700118063755,0.2224622030237581
0.11481700118063755,0.22354211663066956
0.11570247933884298,0.22354211663066956
0.11570247933884298,0.22462203023758098
0.11658795749704841,0.22462203023758098
0.11658795749704841,0.2267818574514039
0.11747343565525384,0.2267818574514039
0.11747343565525384,0.22786177105831534
0.11953955135773317,0.22786177105831534
0.11953955135773317,0.22894168466522677
0.11983471074380166,0.22894168466522677
0.11983471074380166,0.23002159827213822
0.12219598583234947,0.23002159827213822
0.12219598583234947,0.23218142548596113
0.12337662337662338,0.23218142548596113
0.12337662337662338,0.234341252699784
0.1242621015348288,0.234341252699784
0.1242621015348288,0.23542116630669546
0.12455726092089728,0.23542116630669546
0.12455726092089728,0.23758099352051837
0.1257378984651712,0.23758099352051837
0.1257378984651712,0.2408207343412527
0.12632821723730814,0.2408207343412527
0.12632821723730814,0.24406047516198703
0.1266233766233766,0.24406047516198703
0.1266233766233766,0.2451403887688985
0.1269185360094451,0.2451403887688985
0.1269185360094451,0.24838012958963282
0.12780401416765053,0.24838012958963282
0.12780401416765053,0.24946004319654427
0.128099173553719,0.24946004319654427
0.128099173553719,0.25161987041036715
0.13046044864226683,0.25161987041036715
0.13046044864226683,0.25377969762419006
0.13134592680047225,0.25377969762419006
0.13134592680047225,0.2548596112311015
0.13164108618654075,0.2548596112311015
0.13164108618654075,0.25593952483801297
0.13252656434474616,0.25593952483801297
0.13252656434474616,0.2570194384449244
0.1331168831168831,0.2570194384449244
0.1331168831168831,0.2580993520518359
0.13400236127508855,0.2580993520518359
0.13400236127508855,0.2613390928725702
0.1345926800472255,0.2613390928725702
0.1345926800472255,0.26241900647948163
0.13518299881936247,0.26241900647948163
0.13518299881936247,0.265658747300216
0.13547815820543094,0.265658747300216
0.13547815820543094,0.26673866090712745
0.13636363636363635,0.26673866090712745
0.13636363636363635,0.2678185745140389
0.13665879574970485,0.2678185745140389
0.13665879574970485,0.2688984881209503
0.1372491145218418,0.2688984881209503
0.1372491145218418,0.2710583153347732
0.13783943329397874,0.2710583153347732
0.13783943329397874,0.27213822894168466
0.13872491145218419,0.27213822894168466
0.13872491145218419,0.2732181425485961
0.1396103896103896,0.2732181425485961
0.1396103896103896,0.275377969762419
0.14020070838252657,0.275377969762419
0.14020070838252657,0.27645788336933047
0.14315230224321132,0.27645788336933047
0.14315230224321132,0.2775377969762419
0.14403778040141677,0.2775377969762419
0.14403778040141677,0.2796976241900648
0.1446280991735537,0.2796976241900648
0.1446280991735537,0.2818574514038877
0.14521841794569068,0.2818574514038877
0.14521841794569068,0.28293736501079914
0.14551357733175915,0.28293736501079914
0.14551357733175915,0.2861771058315335
0.14580873671782763,0.2861771058315335
0.14580873671782763,0.28833693304535635
0.14787485242030696,0.28833693304535635
0.14787485242030696,0.2894168466522678
0.14846517119244393,0.2894168466522678
0.14846517119244393,0.29049676025917925
0.15053128689492326,0.29049676025917925
0.15053128689492326,0.29265658747300216
0.15171192443919718,0.29265658747300216
0.15171192443919718,0.2980561555075594
0.15230224321133412,0.2980561555075594
0.15230224321133412,0.3002159827213823
0.15554899645808737,0.3002159827213823
0.15554899645808737,0.3023758099352052
0.1561393152302243,0.3023758099352052
0.1561393152302243,0.30561555075593955
0.1576151121605667,0.30561555075593955
0.1576151121605667,0.3077753779697624
0.15820543093270367,0.3077753779697624
0.15820543093270367,0.30885529157667385
0.15997638724911453,0.30885529157667385
0.15997638724911453,0.31101511879049676
0.16086186540731995,0.31101511879049676
0.16086186540731995,0.3120950323974082
0.16145218417945692,0.3120950323974082
0.16145218417945692,0.31317494600431967
0.1617473435655254,0.31317494600431967
0.1617473435655254,0.3142548596112311
0.16292798110979928,0.3142548596112311
0.16292798110979928,0.3174946004319654
0.1641086186540732,0.3174946004319654
0.1641086186540732,0.31965442764578833
0.16440377804014167,0.31965442764578833
0.16440377804014167,0.3207343412526998
0.1652892561983471,0.3207343412526998
0.1652892561983471,0.3228941684665227
0.16558441558441558,0.3228941684665227
0.16558441558441558,0.3250539956803456
0.16617473435655253,0.3250539956803456
0.16617473435655253,0.326133909287257
0.16646989374262103,0.326133909287257
0.16646989374262103,0.32721382289416845
0.16706021251475797,0.32721382289416845
0.16706021251475797,0.32937365010799136
0.1679456906729634,0.32937365010799136
0.1679456906729634,0.3304535637149028
0.1706021251475797,0.3304535637149028
0.1706021251475797,0.33153347732181426
0.17266824085005902,0.33153347732181426
0.17266824085005902,0.3347732181425486
0.1729634002361275,0.3347732181425486
0.1729634002361275,0.33585313174946
0.17355371900826447,0.33585313174946
0.17355371900826447,0.3369330453563715
0.17532467532467533,0.3369330453563715
0.17532467532467533,0.33801295896328293
0.17621015348288074,0.33801295896328293
0.17621015348288074,0.3390928725701944
0.1782762691853601,0.3390928725701944
0.1782762691853601,0.3412526997840173
0.179456906729634,0.3412526997840173
0.179456906729634,0.34233261339092874
0.18122786304604485,0.34233261339092874
0.18122786304604485,0.3444924406047516
0.18240850059031877,0.3444924406047516
0.18240850059031877,0.3466522678185745
0.18299881936245574,0.3466522678185745
0.18299881936245574,0.34773218142548595
0.1832939787485242,0.34773218142548595
0.1832939787485242,0.3488120950323974
0.1844746162927981,0.3488120950323974
0.1844746162927981,0.34989200863930886
0.18565525383707202,0.34989200863930886
0.18565525383707202,0.3509719222462203
0.18683589138134593,0.3509719222462203
0.18683589138134593,0.35205183585313177
0.18772136953955135,0.35205183585313177
0.18772136953955135,0.3531317494600432
0.18831168831168832,0.3531317494600432
0.18831168831168832,0.3542116630669546
0.18890200708382526,0.3542116630669546
0.18890200708382526,0.35529157667386607
0.1894923258559622,0.35529157667386607
0.1894923258559622,0.35853131749460043
0.19185360094451004,0.35853131749460043
0.19185360094451004,0.3596112311015119
0.19480519480519481,0.3596112311015119
0.19480519480519481,0.36069114470842334
0.19687131050767415,0.36069114470842334
0.19687131050767415,0.3617710583153348
0.19716646989374262,0.3617710583153348
0.19716646989374262,0.36285097192224625
0.19805194805194806,0.36285097192224625
0.19805194805194806,0.36393088552915764
0.19893742621015348,0.36393088552915764
0.19893742621015348,0.3650107991360691
0.19982290436835892,0.3650107991360691
0.19982290436835892,0.36609071274298055
0.2012987012987013,0.36609071274298055
0.2012987012987013,0.367170626349892
0.20277449822904367,0.367170626349892
0.20277449822904367,0.36825053995680346
0.2039551357733176,0.36825053995680346
0.2039551357733176,0.37041036717062636
0.20543093270365997,0.37041036717062636
0.20543093270365997,0.3714902807775378
0.20572609208972845,0.3714902807775378
0.20572609208972845,0.37257019438444927
0.2066115702479339,0.37257019438444927
0.2066115702479339,0.37365010799136067
0.2074970484061393,0.37365010799136067
0.2074970484061393,0.3747300215982721
0.20808736717827628,0.3747300215982721
0.20808736717827628,0.3758099352051836
0.20838252656434475,0.3758099352051836
0.20838252656434475,0.37688984881209503
0.2089728453364817,0.37688984881209503
0.2089728453364817,0.37904967602591794
0.21044864226682408,0.37904967602591794
0.21044864226682408,0.38120950323974084
0.21074380165289255,0.38120950323974084
0.21074380165289255,0.38228941684665224
0.21103896103896103,0.38228941684665224
0.21103896103896103,0.3833693304535637
0.21133412042502953,0.3833693304535637
0.21133412042502953,0.38444924406047515
0.21428571428571427,0.38444924406047515
0.21428571428571427,0.3855291576673866
0.21576151121605666,0.3855291576673866
0.21576151121605666,0.38660907127429806
0.21605667060212513,0.38660907127429806
0.21605667060212513,0.3876889848812095
0.21782762691853602,0.3876889848812095
0.21782762691853602,0.38876889848812096
0.21871310507674144,0.38876889848812096
0.21871310507674144,0.3898488120950324
0.2269775678866588,0.3898488120950324
0.2269775678866588,0.39092872570194387
0.22756788665879574,0.39092872570194387
0.22756788665879574,0.39200863930885527
0.22904368358913813,0.39200863930885527
0.22904368358913813,0.3930885529157667
0.22933884297520662,0.3930885529157667
0.22933884297520662,0.3941684665226782
0.23110979929161748,0.3941684665226782
0.23110979929161748,0.3963282937365011
0.23317591499409682,0.3963282937365011
0.23317591499409682,0.39740820734341253
0.23376623376623376,0.39740820734341253
0.23376623376623376,0.398488120950324
0.23435655253837073,0.398488120950324
0.23435655253837073,0.4006479481641469
0.237012987012987,0.4006479481641469
0.237012987012987,0.4017278617710583
0.23819362455726092,0.4017278617710583
0.23819362455726092,0.40280777537796975
0.23878394332939787,0.40280777537796975
0.23878394332939787,0.4038876889848812
0.24055489964580873,0.4038876889848812
0.24055489964580873,0.40496760259179265
0.24144037780401417,0.40496760259179265
0.24144037780401417,0.4060475161987041
0.24203069657615112,0.4060475161987041
0.24203069657615112,0.40712742980561556
0.24409681227863045,0.40712742980561556
0.24409681227863045,0.408207343412527
0.24675324675324675,0.408207343412527
0.24675324675324675,0.4103671706263499
0.24704840613931522,0.4103671706263499
0.24704840613931522,0.41252699784017277
0.24793388429752067,0.41252699784017277
0.24793388429752067,0.4136069114470842
0.24940968122786306,0.4136069114470842
0.24940968122786306,0.4146868250539957
0.25059031877213694,0.4146868250539957
0.25059031877213694,0.41576673866090713
